slug,name,phone,street,city,postal_code,state,latitude,longitude,rating,reviews,review_link,working_hours,logo,location_link,location_review_link,email,facebook
airlogisticsheatingairconditioning,"Air logistics Heating & Air Conditioning","+1 205-621-5665",,,,,32.5762265,-86.6807364,5.0,9,"https://search.google.com/local/reviews?placeid=ChIJc7oCCW2siYgR22yD0eCw-JE&q=hvac+contractor,+35215,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-e3F3rwH9aBw/AAAAAAAAAAI/AAAAAAAAAAA/5JyP7B8yjnA/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Air+logistics+Heating+%26+Air+Conditioning/@32.5762265,-86.6807364,14z/data=!4m8!1m2!2m1!1sAir+logistics+Heating+%26+Air+Conditioning!3m4!1s0x8889ac6d0902ba73:0x91f8b0e0d1836cdb!8m2!3d32.5762265!4d-86.6807364","https://www.google.com/maps/place/Air+logistics+Heating+%26+Air+Conditioning/@32.5762265,-86.6807364,13.99z/data=!4m16!1m7!3m6!1s0x8889ac6d0902ba73:0x91f8b0e0d1836cdb!2sAir+logistics+Heating+%26+Air+Conditioning!8m2!3d32.5762265!4d-86.6807364!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8889ac6d0902ba73:0x91f8b0e0d1836cdb!8m2!3d32.5762265!4d-86.6807364!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
associatedcoolingheating,"Associated Cooling & Heating","+1 205-655-9001","8927 Gadsden Hwy",Trussville,35173,Alabama,33.6936411,-86.5257293,3.0,2,"https://search.google.com/local/reviews?placeid=ChIJB0DWNk90iYgRYkYlWwyEmkQ&q=hvac+contractor,+35215,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",,https://lh4.googleusercontent.com/-TfqM_DOZyhY/AAAAAAAAAAI/AAAAAAAAAAA/31dbNkjs20o/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Associated+Cooling+%26+Heating/@33.6936411,-86.5257293,14z/data=!4m8!1m2!2m1!1sAssociated+Cooling+%26+Heating!3m4!1s0x8889744f36d64007:0x449a840c5b254662!8m2!3d33.6936411!4d-86.5257293","https://www.google.com/maps/place/Associated+Cooling+%26+Heating/@33.6936411,-86.5257293,13.99z/data=!4m16!1m7!3m6!1s0x8889744f36d64007:0x449a840c5b254662!2sAssociated+Cooling+%26+Heating!8m2!3d33.6936411!4d-86.5257293!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8889744f36d64007:0x449a840c5b254662!8m2!3d33.6936411!4d-86.5257293!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",tiredbilly@aol.com,https://www.facebook.com/people/Associated-Cooling-Heating/100066344745322/
buddysrefrigerationllc,"Buddy's Refrigeration LLC","+1 256-683-9999","6776 Liberty Rd",Pinson,35126,Alabama,33.6996468,-86.6178849,,,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",,"https://www.google.com/maps/place/Buddy%27s+Refrigeration+LLC/@33.6996468,-86.61788489999999,14z/data=!4m8!1m2!2m1!1sBuddy%27s+Refrigeration+LLC!3m4!1s0x88890b06d14192bf:0x3db690bf7a0758e5!8m2!3d33.6996468!4d-86.61788489999999","https://www.google.com/maps/place/Buddy%27s+Refrigeration+LLC/@33.6996468,-86.61788489999999,13.99z/data=!4m16!1m7!3m6!1s0x88890b06d14192bf:0x3db690bf7a0758e5!2sBuddy%27s+Refrigeration+LLC!8m2!3d33.6996468!4d-86.61788489999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88890b06d14192bf:0x3db690bf7a0758e5!8m2!3d33.6996468!4d-86.61788489999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
stclairmechanicalllc,"St. Clair Mechanical LLC","+1 205-753-5174",,,,,33.6395734,-86.6927814,5.0,3,,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh6.googleusercontent.com/-7IIjVQ0J5CI/AAAAAAAAAAI/AAAAAAAAAAA/iQANmjkjI3s/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/St.+Clair+Mechanical+LLC/@33.639573399999996,-86.6927814,14z/data=!4m8!1m2!2m1!1sSt.+Clair+Mechanical+LLC!3m4!1s0x4aba571d2d466dbb:0x2ad4e34ae18becb3!8m2!3d33.639573399999996!4d-86.6927814","https://www.google.com/maps/place/St.+Clair+Mechanical+LLC/@33.639573399999996,-86.6927814,13.99z/data=!4m16!1m7!3m6!1s0x4aba571d2d466dbb:0x2ad4e34ae18becb3!2sSt.+Clair+Mechanical+LLC!8m2!3d33.639573399999996!4d-86.6927814!16s%2Fg%2F11ckvg1dmb!3m7!1s0x4aba571d2d466dbb:0x2ad4e34ae18becb3!8m2!3d33.639573399999996!4d-86.6927814!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",bradlayfield2@gmail.com,https://www.facebook.com/people/St-Clair-Mechanical-LLC/100083124137257/
broconmechanicalheatingair,"Brocon Mechanical Heating & Air","+1 205-337-2827","9300 Cedar Hill Rd",Warrior,35180,Alabama,33.7730752,-86.7492865,5.0,30,"https://search.google.com/local/reviews?placeid=ChIJvT_yU4WpiYgR3F3iq6MBy4k&q=hvac+contractor,+35215,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""7:30AM-8PM"", ""Tuesday"": ""7:30AM-8PM"", ""Wednesday"": ""7:30AM-8PM"", ""Thursday"": ""7:30AM-8PM"", ""Friday"": ""7:30AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""Closed""}",https://lh6.googleusercontent.com/-cUxG-jBaby4/AAAAAAAAAAI/AAAAAAAAAAA/yUZ_ID3kd6M/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Brocon+Mechanical+Heating+%26+Air/@33.7730752,-86.7492865,14z/data=!4m8!1m2!2m1!1sBrocon+Mechanical+Heating+%26+Air!3m4!1s0x8889a98553f23fbd:0x89cb01a3abe25ddc!8m2!3d33.7730752!4d-86.7492865","https://www.google.com/maps/place/Brocon+Mechanical+Heating+%26+Air/@33.7730752,-86.7492865,13.99z/data=!4m16!1m7!3m6!1s0x8889a98553f23fbd:0x89cb01a3abe25ddc!2sBrocon+Mechanical+Heating+%26+Air!8m2!3d33.7730752!4d-86.7492865!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8889a98553f23fbd:0x89cb01a3abe25ddc!8m2!3d33.7730752!4d-86.7492865!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
savinghandspropertymaintenancehomerepairllc,"Saving Hands Property Maintenance & Home Repair LLC","+1 205-683-5498",,,,,33.046892,-86.7054294,,,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh3.googleusercontent.com/-SAIZibXR-Ww/AAAAAAAAAAI/AAAAAAAAAAA/nVmhegvISWw/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Saving+Hands+Property+Maintenance+%26+Home+Repair+LLC/@33.046892,-86.7054294,14z/data=!4m8!1m2!2m1!1sSaving+Hands+Property+Maintenance+%26+Home+Repair+LLC!3m4!1s0x88890bb4189e8693:0x9bc89b4d790e2755!8m2!3d33.046892!4d-86.7054294","https://www.google.com/maps/place/Saving+Hands+Property+Maintenance+%26+Home+Repair+LLC/@33.046892,-86.7054294,13.99z/data=!4m16!1m7!3m6!1s0x88890bb4189e8693:0x9bc89b4d790e2755!2sSaving+Hands+Property+Maintenance+%26+Home+Repair+LLC!8m2!3d33.046892!4d-86.7054294!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88890bb4189e8693:0x9bc89b4d790e2755!8m2!3d33.046892!4d-86.7054294!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",workinghands.lakecounty@gmail.com,https://www.facebook.com/people/Working-Hands-Home-and-Property-Maintenance-Services/100049725116168/
70degreesheatingcooling,"70 Degrees Heating & Cooling","+1 205-234-6133",,,,,33.641697,-86.8504715,1.0,1,"https://search.google.com/local/reviews?placeid=ChIJV1r20a473woRA48HL4UaafI&q=hvac+contractor,+35215,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""7AM-8PM"", ""Tuesday"": ""7AM-8PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-8PM"", ""Friday"": ""7AM-8PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-4norMm-2qZY/AAAAAAAAAAI/AAAAAAAAAAA/tmEygjxOt8w/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/70+Degrees+Heating+%26+Cooling/@33.641697,-86.8504715,14z/data=!4m8!1m2!2m1!1s70+Degrees+Heating+%26+Cooling!3m4!1s0xadf3baed1f65a57:0xf2691a852f078f03!8m2!3d33.641697!4d-86.8504715","https://www.google.com/maps/place/70+Degrees+Heating+%26+Cooling/@33.641697,-86.8504715,13.99z/data=!4m16!1m7!3m6!1s0xadf3baed1f65a57:0xf2691a852f078f03!2s70+Degrees+Heating+%26+Cooling!8m2!3d33.641697!4d-86.8504715!16s%2Fg%2F11ckvg1dmb!3m7!1s0xadf3baed1f65a57:0xf2691a852f078f03!8m2!3d33.641697!4d-86.8504715!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",franc.ibarra@yahoo.com,https://www.facebook.com/70degreeshvac/
htrservicesllc,"HTR Services LLC","+1 205-635-9851",,,,,33.5313975,-86.8504715,,,,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh3.googleusercontent.com/--tTpdrGsUZI/AAAAAAAAAAI/AAAAAAAAAAA/EjFq_VccVe4/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/HTR+Services+LLC/@33.5313975,-86.8504715,14z/data=!4m8!1m2!2m1!1sHTR+Services+LLC!3m4!1s0x614eb3d2f2661c41:0xbcbf365a3c38e968!8m2!3d33.5313975!4d-86.8504715","https://www.google.com/maps/place/HTR+Services+LLC/@33.5313975,-86.8504715,13.99z/data=!4m16!1m7!3m6!1s0x614eb3d2f2661c41:0xbcbf365a3c38e968!2sHTR+Services+LLC!8m2!3d33.5313975!4d-86.8504715!16s%2Fg%2F11ckvg1dmb!3m7!1s0x614eb3d2f2661c41:0xbcbf365a3c38e968!8m2!3d33.5313975!4d-86.8504715!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
sunbeltrentalspowerhvac,"Sunbelt Rentals Power & HVAC","+1 205-251-2563","3000 Pinson Valley Pkwy",Birmingham,35217,Alabama,33.6218532,-86.737728,3.7,6,"https://search.google.com/local/reviews?placeid=ChIJgaE62HgPiYgRz6ic1bQswNI&q=hvac+contractor,+35215,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-9WN-KeW0ZYc/AAAAAAAAAAI/AAAAAAAAAAA/FNa0wF3nvWE/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Sunbelt+Rentals+Power+%26+HVAC/@33.6218532,-86.73772799999999,14z/data=!4m8!1m2!2m1!1sSunbelt+Rentals+Power+%26+HVAC!3m4!1s0x88890f78d83aa181:0xd2c02cb4d59ca8cf!8m2!3d33.6218532!4d-86.73772799999999","https://www.google.com/maps/place/Sunbelt+Rentals+Power+%26+HVAC/@33.6218532,-86.73772799999999,13.99z/data=!4m16!1m7!3m6!1s0x88890f78d83aa181:0xd2c02cb4d59ca8cf!2sSunbelt+Rentals+Power+%26+HVAC!8m2!3d33.6218532!4d-86.73772799999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88890f78d83aa181:0xd2c02cb4d59ca8cf!8m2!3d33.6218532!4d-86.73772799999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",fabian.lara@sunbeltrentals.com,https://www.facebook.com/SunbeltRentals/
911airllc,"911 Air LLC",,"1004 9340 Helena Rd suite f-345",Birmingham,35244,Alabama,33.34478,-86.797435,5.0,11,"https://search.google.com/local/reviews?placeid=ChIJa2mrxLYjiYgRjmGBlE5BcAw&q=hvac+contractor,+35216,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",,"https://www.google.com/maps/place/911+Air+LLC/@33.34478,-86.797435,14z/data=!4m8!1m2!2m1!1s911+Air+LLC!3m4!1s0x888923b6c4ab696b:0xc70414e9481618e!8m2!3d33.34478!4d-86.797435","https://www.google.com/maps/place/911+Air+LLC/@33.34478,-86.797435,13.99z/data=!4m16!1m7!3m6!1s0x888923b6c4ab696b:0xc70414e9481618e!2s911+Air+LLC!8m2!3d33.34478!4d-86.797435!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888923b6c4ab696b:0xc70414e9481618e!8m2!3d33.34478!4d-86.797435!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
progressiveheatingandcoolingllc,"Progressive Heating And Cooling, LLC","+1 205-937-3393","5465 Park Side Cir",Hoover,35244,Alabama,33.3486663,-86.8896843,5.0,5,"https://search.google.com/local/reviews?placeid=ChIJz6dqDvchiYgRfD9Y4_MsTtY&q=hvac+contractor,+35216,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",,https://lh6.googleusercontent.com/-l89WaTnRprA/AAAAAAAAAAI/AAAAAAAAAAA/wv_xt983fqk/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Progressive+Heating+And+Cooling%2C+LLC/@33.3486663,-86.8896843,14z/data=!4m8!1m2!2m1!1sProgressive+Heating+And+Cooling%2C+LLC!3m4!1s0x888921f70e6aa7cf:0xd64e2cf3e3583f7c!8m2!3d33.3486663!4d-86.8896843","https://www.google.com/maps/place/Progressive+Heating+And+Cooling%2C+LLC/@33.3486663,-86.8896843,13.99z/data=!4m16!1m7!3m6!1s0x888921f70e6aa7cf:0xd64e2cf3e3583f7c!2sProgressive+Heating+And+Cooling%2C+LLC!8m2!3d33.3486663!4d-86.8896843!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888921f70e6aa7cf:0xd64e2cf3e3583f7c!8m2!3d33.3486663!4d-86.8896843!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",support@townsquareinteractive.com,http://www.facebook.com/Progressive-Heating-Cooling-LLC-1458090094504315/
nicksheatingandcooling1,"Nick's Heating and Cooling","+1 205-736-7049","1 Chase Corporate Dr",Hoover,35244,Alabama,33.3716445,-86.8017119,5.0,7,"https://search.google.com/local/reviews?placeid=ChIJw2zL-FgjiYgR-k_HaofJd_o&q=hvac+contractor,+35216,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/--rsBM7GDM4g/AAAAAAAAAAI/AAAAAAAAAAA/rNLge2M5xTw/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Nick%27s+Heating+and+Cooling/@33.371644499999995,-86.8017119,14z/data=!4m8!1m2!2m1!1sNick%27s+Heating+and+Cooling!3m4!1s0x88892358f8cb6cc3:0xfa77c9876ac74ffa!8m2!3d33.371644499999995!4d-86.8017119","https://www.google.com/maps/place/Nick%27s+Heating+and+Cooling/@33.371644499999995,-86.8017119,13.99z/data=!4m16!1m7!3m6!1s0x88892358f8cb6cc3:0xfa77c9876ac74ffa!2sNick%27s+Heating+and+Cooling!8m2!3d33.371644499999995!4d-86.8017119!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88892358f8cb6cc3:0xfa77c9876ac74ffa!8m2!3d33.371644499999995!4d-86.8017119!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",info@callnicksheatingandcooling.com,https://www.facebook.com/NicksHeatingandCooling1/
hooverheatingcooling,"Hoover Heating & Cooling","+1 205-453-1099","1678 Montgomery Hwy STE 194-240A",Hoover,35216,Alabama,33.3916176,-86.8072445,,,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh5.googleusercontent.com/-dtwtlNHvjXk/AAAAAAAAAAI/AAAAAAAAAAA/OOj6Bi3CNmA/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Hoover+Heating+%26+Cooling/@33.3916176,-86.8072445,14z/data=!4m8!1m2!2m1!1sHoover+Heating+%26+Cooling!3m4!1s0x888923cb80799027:0x2d6eed71897ec567!8m2!3d33.3916176!4d-86.8072445","https://www.google.com/maps/place/Hoover+Heating+%26+Cooling/@33.3916176,-86.8072445,13.99z/data=!4m16!1m7!3m6!1s0x888923cb80799027:0x2d6eed71897ec567!2sHoover+Heating+%26+Cooling!8m2!3d33.3916176!4d-86.8072445!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888923cb80799027:0x2d6eed71897ec567!8m2!3d33.3916176!4d-86.8072445!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",hooverheatingcooling@gmail.com,https://www.facebook.com/hooverheatingcooling/
actionairllc1,"Action Air LLC","+1 205-621-9005",,,,,32.5762265,-86.6807364,4.6,7,"https://search.google.com/local/reviews?placeid=ChIJT3JdkJcjiYgR3sshJnRDNv8&q=hvac+contractor,+35216,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""7AM-6:30PM"", ""Tuesday"": ""7AM-6:30PM"", ""Wednesday"": ""7AM-6:30PM"", ""Thursday"": ""7AM-6:30PM"", ""Friday"": ""7AM-6:30PM"", ""Saturday"": ""7AM-6:30PM"", ""Sunday"": ""7AM-6:30PM""}",https://lh4.googleusercontent.com/-v1Aub2VR4S4/AAAAAAAAAAI/AAAAAAAAAAA/Zfc9kN7QZfY/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Action+Air+LLC/@32.5762265,-86.6807364,14z/data=!4m8!1m2!2m1!1sAction+Air+LLC!3m4!1s0x88892397905d724f:0xff3643742621cbde!8m2!3d32.5762265!4d-86.6807364","https://www.google.com/maps/place/Action+Air+LLC/@32.5762265,-86.6807364,13.99z/data=!4m16!1m7!3m6!1s0x88892397905d724f:0xff3643742621cbde!2sAction+Air+LLC!8m2!3d32.5762265!4d-86.6807364!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88892397905d724f:0xff3643742621cbde!8m2!3d32.5762265!4d-86.6807364!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",info@actionairllc.com,https://www.facebook.com/Action-Air-388513454874503/
trheatingandair,"T & R Heating and Air","+1 205-859-5222",,,,,33.544616,-86.92918,5.0,1,"https://search.google.com/local/reviews?placeid=ChIJm5ySG5udsS0RGmmAaxWNWgs&q=hvac+contractor,+35216,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""7AM-7PM"", ""Sunday"": ""Closed""}",https://lh3.googleusercontent.com/-F4puHkgTOoY/AAAAAAAAAAI/AAAAAAAAAAA/LSweByPGsJM/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/T+%26+R+Heating+and+Air/@33.544616,-86.92918,14z/data=!4m8!1m2!2m1!1sT+%26+R+Heating+and+Air!3m4!1s0x2db19d9b1b929c9b:0xb5a8d156b80691a!8m2!3d33.544616!4d-86.92918","https://www.google.com/maps/place/T+%26+R+Heating+and+Air/@33.544616,-86.92918,13.99z/data=!4m16!1m7!3m6!1s0x2db19d9b1b929c9b:0xb5a8d156b80691a!2sT+%26+R+Heating+and+Air!8m2!3d33.544616!4d-86.92918!16s%2Fg%2F11ckvg1dmb!3m7!1s0x2db19d9b1b929c9b:0xb5a8d156b80691a!8m2!3d33.544616!4d-86.92918!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
centralairsolutions,"Central Air Solutions","+1 205-305-6502","3408 Hanford Ln",Hoover,35226,Alabama,33.3846876,-86.8282987,5.0,9,"https://search.google.com/local/reviews?placeid=ChIJse4o2lkhiYgRyRUeEpRCyVs&q=hvac+contractor,+35216,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh3.googleusercontent.com/-6SWoC-Dds44/AAAAAAAAAAI/AAAAAAAAAAA/2gpl-9ZwSE8/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Central+Air+Solutions/@33.3846876,-86.82829869999999,14z/data=!4m8!1m2!2m1!1sCentral+Air+Solutions!3m4!1s0x88892159da28eeb1:0x5bc94294121e15c9!8m2!3d33.3846876!4d-86.82829869999999","https://www.google.com/maps/place/Central+Air+Solutions/@33.3846876,-86.82829869999999,13.99z/data=!4m16!1m7!3m6!1s0x88892159da28eeb1:0x5bc94294121e15c9!2sCentral+Air+Solutions!8m2!3d33.3846876!4d-86.82829869999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88892159da28eeb1:0x5bc94294121e15c9!8m2!3d33.3846876!4d-86.82829869999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",accbfrs@gmail.com,
rickthomasonplumbingheatingcooling,"Rick Thomason Plumbing, Heating & Cooling","+1 205-822-0597","1908 Tall Timbers Dr",Hoover,35226,Alabama,33.385315,-86.8114036,4.2,5,"https://search.google.com/local/reviews?placeid=ChIJQykJDhAiiYgRFS4SP1LfBwU&q=hvac+contractor,+35216,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",,,"https://www.google.com/maps/place/Rick+Thomason+Plumbing%2C+Heating+%26+Cooling/@33.385315,-86.81140359999999,14z/data=!4m8!1m2!2m1!1sRick+Thomason+Plumbing%2C+Heating+%26+Cooling!3m4!1s0x888922100e092943:0x507df523f122e15!8m2!3d33.385315!4d-86.81140359999999","https://www.google.com/maps/place/Rick+Thomason+Plumbing%2C+Heating+%26+Cooling/@33.385315,-86.81140359999999,13.99z/data=!4m16!1m7!3m6!1s0x888922100e092943:0x507df523f122e15!2sRick+Thomason+Plumbing%2C+Heating+%26+Cooling!8m2!3d33.385315!4d-86.81140359999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888922100e092943:0x507df523f122e15!8m2!3d33.385315!4d-86.81140359999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
mabrycontractinggroup,"Mabry Contracting Group","+1 205-974-3777","3100 Lorna Rd # 310",Hoover,35216,Alabama,33.4014939,-86.8047023,,,,,,"https://www.google.com/maps/place/Mabry+Contracting+Group/@33.4014939,-86.8047023,14z/data=!4m8!1m2!2m1!1sMabry+Contracting+Group!3m4!1s0x88891941418cf62b:0x3c8232ba3a7cb9dd!8m2!3d33.4014939!4d-86.8047023","https://www.google.com/maps/place/Mabry+Contracting+Group/@33.4014939,-86.8047023,13.99z/data=!4m16!1m7!3m6!1s0x88891941418cf62b:0x3c8232ba3a7cb9dd!2sMabry+Contracting+Group!8m2!3d33.4014939!4d-86.8047023!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88891941418cf62b:0x3c8232ba3a7cb9dd!8m2!3d33.4014939!4d-86.8047023!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
searsheatingandairconditioning,"Sears Heating and Air Conditioning","+1 205-291-8141","2192 Parkway Lake Dr",Hoover,35244,Alabama,33.3593548,-86.7866299,4.0,47,"https://search.google.com/local/reviews?placeid=ChIJWX9LLlEiiYgR9PTSLNOoaRU&q=hvac+contractor,+35216,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""9AM-10PM"", ""Tuesday"": ""9AM-10PM"", ""Wednesday"": ""9AM-10PM"", ""Thursday"": ""9AM-10PM"", ""Friday"": ""9AM-10PM"", ""Saturday"": ""9AM-10PM"", ""Sunday"": ""9AM-10PM""}",https://lh3.googleusercontent.com/-qatJ2dzr_nI/AAAAAAAAAAI/AAAAAAAAAAA/nxptk3-Eoxc/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Sears+Heating+and+Air+Conditioning/@33.3593548,-86.7866299,14z/data=!4m8!1m2!2m1!1sSears+Heating+and+Air+Conditioning!3m4!1s0x888922512e4b7f59:0x1569a8d32cd2f4f4!8m2!3d33.3593548!4d-86.7866299","https://www.google.com/maps/place/Sears+Heating+and+Air+Conditioning/@33.3593548,-86.7866299,13.99z/data=!4m16!1m7!3m6!1s0x888922512e4b7f59:0x1569a8d32cd2f4f4!2sSears+Heating+and+Air+Conditioning!8m2!3d33.3593548!4d-86.7866299!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888922512e4b7f59:0x1569a8d32cd2f4f4!8m2!3d33.3593548!4d-86.7866299!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",saurabh@searshomeservices.com,https://www.facebook.com/SearsHomeServices
